96.742,106.206,1.13413,1.13359,1.13309,1.13263,1.1322,1.13181,1.13147,1.13116,1.13089,1.13066,1.13046,1.13031,1.13062,1.13064,1.13046,1.1306,1.13092,1.13107,1.13169,1.13242,1.13272,1.13117,1.13122,1.132,1.13234,1.13197,1.13004,1.12941,1.13144,1.13166,1.13076,1.13186,1.13293,1.1328,1.13301,1.13477,1.13699,1.13823,1.13936,1.14083,1.14364,1.14618,1.14774,1.14933,1.15072,1.15165,1.15189,1.15163,1.15127,1.14974,1.14879,1.14839,1.1473,1.14504,1.14455,1.14396,1.14369,1.1425,1.14305,1.14469,1.14517,1.1447,1.14343,1.14463,1.14594,1.14587,1.14536,1.14428,1.1419,1.13987,1.13759,1.13675,1.13631,1.13458,1.13321,1.13151,1.13066,1.13051,1.13064,1.12886,1.1281,1.12738,1.12852,1.12766,1.12716,1.12662,1.12441,1.12415,1.12369,1.12208,1.12066,1.11897,1.11818,1.11745,1.11692,1.11742,1.11859,1.11811,1.11798,1.11789,1.11785,1.11785,1.11789,1.11798,1.11811,1.11829,1.11851,1.11877,1.11908,L011022850110087
106.206,115.82,1.13611,1.13559,1.13507,1.13456,1.13406,1.13355,1.13306,1.13256,1.13208,1.13159,1.13112,1.13064,1.13081,1.13075,1.13011,1.13042,1.1298,1.12912,1.12792,1.12785,1.12779,1.12633,1.12698,1.12752,1.12763,1.12727,1.1264,1.12691,1.12911,1.13,1.12968,1.1308,1.13211,1.13252,1.13377,1.13545,1.13753,1.13868,1.13953,1.14065,1.14189,1.14321,1.14354,1.14519,1.14565,1.14557,1.14618,1.14565,1.14579,1.14486,1.14483,1.14555,1.1454,1.14398,1.14421,1.14494,1.14589,1.14617,1.14738,1.14854,1.14894,1.1486,1.14635,1.14618,1.14594,1.14526,1.14331,1.14177,1.13908,1.13738,1.13582,1.13543,1.13562,1.13485,1.13467,1.13366,1.13399,1.13492,1.13608,1.13516,1.13511,1.13477,1.13548,1.13382,1.13304,1.13117,1.12714,1.12581,1.12405,1.12117,1.11872,1.1168,1.11644,1.11571,1.11567,1.11677,1.11797,1.11889,1.11934,1.11994,1.1207,1.12163,1.12271,1.12395,1.12535,1.12691,1.12862,1.1305,1.13253,L011022850110087
115.82,124.75,1.12447,1.12476,1.12499,1.12517,1.1253,1.12537,1.12539,1.12536,1.12527,1.12514,1.12495,1.12471,1.12506,1.12459,1.12339,1.12342,1.12253,1.12111,1.12001,1.11937,1.11995,1.11975,1.1214,1.12334,1.12483,1.12571,1.12593,1.1275,1.13059,1.13225,1.13256,1.13367,1.13421,1.13367,1.13476,1.13565,1.13575,1.13719,1.13829,1.13938,1.13858,1.13914,1.13912,1.13966,1.14001,1.13998,1.14081,1.14008,1.13975,1.13886,1.13799,1.13839,1.13738,1.13591,1.13519,1.13524,1.13526,1.13482,1.13629,1.13681,1.13756,1.13983,1.13851,1.13853,1.13861,1.13944,1.13841,1.13802,1.13676,1.13611,1.13572,1.13522,1.13594,1.13507,1.13427,1.13306,1.13252,1.13347,1.13383,1.13322,1.13253,1.13182,1.13263,1.13088,1.13048,1.12962,1.12674,1.1266,1.12542,1.12381,1.12247,1.12152,1.12145,1.12181,1.12186,1.12284,1.12383,1.12432,1.12482,1.12544,1.12619,1.12705,1.12804,1.12914,1.13037,1.13172,1.13319,1.13479,1.1365,L011022850110087
125.428,135.146,1.12245,1.12367,1.12475,1.12567,1.12644,1.12706,1.12753,1.12785,1.12802,1.12803,1.1279,1.12761,1.12727,1.12593,1.12507,1.12414,1.12217,1.11982,1.11907,1.11833,1.11842,1.11761,1.11923,1.12126,1.12344,1.12439,1.12501,1.12679,1.13011,1.1322,1.13292,1.13374,1.13429,1.13383,1.13458,1.13388,1.13284,1.13343,1.13382,1.13405,1.13277,1.13453,1.13568,1.13589,1.13577,1.13743,1.14048,1.14122,1.14259,1.14224,1.1421,1.14324,1.14205,1.14154,1.1406,1.14004,1.13894,1.13567,1.13471,1.13259,1.1324,1.13453,1.13341,1.1331,1.13272,1.13534,1.13503,1.13512,1.13562,1.13817,1.1392,1.13892,1.14008,1.13986,1.13994,1.13967,1.13857,1.13867,1.1372,1.13554,1.13285,1.13002,1.12939,1.1279,1.12749,1.12571,1.12228,1.12118,1.11941,1.11884,1.11796,1.11815,1.11835,1.11994,1.12085,1.12227,1.12414,1.12567,1.12634,1.12702,1.12769,1.12837,1.12905,1.12974,1.13043,1.13112,1.13181,1.13251,1.1332,L011022850110087
135.146,144.162,1.11582,1.11739,1.11876,1.11992,1.12088,1.12163,1.12218,1.12253,1.12267,1.1226,1.12233,1.12186,1.12144,1.11952,1.11874,1.11671,1.11379,1.11026,1.10852,1.10697,1.10629,1.10561,1.10659,1.10785,1.10955,1.11076,1.11272,1.11547,1.11869,1.12105,1.12403,1.12592,1.12736,1.12765,1.12936,1.12875,1.12828,1.12867,1.12888,1.12671,1.12447,1.125,1.12547,1.12515,1.12428,1.12571,1.12786,1.12898,1.13078,1.13229,1.13315,1.13469,1.13471,1.13583,1.13608,1.13607,1.13539,1.13296,1.13253,1.13019,1.12997,1.13124,1.13026,1.12829,1.12692,1.12797,1.12716,1.12666,1.12679,1.12888,1.12951,1.12975,1.13154,1.13269,1.13345,1.13401,1.13475,1.13591,1.13429,1.13341,1.13129,1.12985,1.12864,1.12714,1.12595,1.12318,1.12011,1.11803,1.11528,1.11413,1.113,1.11251,1.11246,1.11308,1.114,1.11614,1.11883,1.12122,1.12214,1.1231,1.12408,1.12511,1.12617,1.12726,1.12839,1.12955,1.13074,1.13198,1.13324,L011022850110087
145.078,154.838,1.11075,1.11229,1.11366,1.11487,1.11592,1.1168,1.11753,1.11809,1.11849,1.11872,1.1188,1.11871,1.11898,1.1177,1.11775,1.11647,1.11454,1.11153,1.1108,1.10972,1.10891,1.10881,1.10886,1.10985,1.11206,1.11277,1.11361,1.11475,1.11709,1.11872,1.11969,1.12123,1.12121,1.12069,1.12102,1.11981,1.11796,1.11718,1.11643,1.11367,1.11183,1.11245,1.1139,1.11416,1.11402,1.11646,1.11933,1.12167,1.12419,1.12639,1.12788,1.12977,1.13015,1.13146,1.13155,1.1311,1.12921,1.12673,1.12565,1.12332,1.12263,1.12363,1.12331,1.12264,1.12253,1.12421,1.12444,1.12396,1.1239,1.12559,1.12605,1.12627,1.12778,1.12861,1.12836,1.1276,1.12665,1.12627,1.12341,1.12185,1.11903,1.11767,1.11636,1.11606,1.1156,1.11457,1.11408,1.11353,1.11229,1.11302,1.11268,1.11289,1.11332,1.11456,1.11559,1.11697,1.1192,1.1206,1.12136,1.12204,1.12266,1.12321,1.1237,1.12411,1.12446,1.12474,1.12495,1.12509,1.12517,L011022850110087
154.838,163.856,1.11198,1.11363,1.11509,1.11635,1.11743,1.11832,1.11902,1.11952,1.11984,1.11997,1.11991,1.11966,1.11928,1.11745,1.11797,1.11584,1.11332,1.1112,1.11042,1.10946,1.10857,1.10768,1.10697,1.10678,1.10779,1.10758,1.10758,1.10839,1.10968,1.10978,1.10972,1.11109,1.11076,1.11081,1.11134,1.11024,1.10877,1.10723,1.10707,1.10436,1.10427,1.10631,1.1083,1.11026,1.10941,1.11127,1.11432,1.11722,1.12061,1.12311,1.12572,1.12801,1.12881,1.13059,1.13197,1.13244,1.13118,1.12995,1.12918,1.12715,1.12696,1.12626,1.12605,1.12532,1.12524,1.1262,1.12543,1.12394,1.1224,1.12412,1.12429,1.12405,1.12527,1.12566,1.12555,1.12417,1.124,1.12461,1.12219,1.12029,1.11816,1.11788,1.11723,1.11735,1.11684,1.11489,1.11453,1.11378,1.11271,1.11266,1.11153,1.11126,1.11184,1.11208,1.11288,1.11431,1.11644,1.11759,1.11811,1.11857,1.11899,1.11936,1.11969,1.11996,1.12018,1.12035,1.12047,1.12055,1.12057,L011022850110087
164.776,174.544,1.10346,1.10596,1.10821,1.11021,1.11196,1.11346,1.11472,1.11572,1.11647,1.11697,1.11722,1.11722,1.11744,1.11618,1.11616,1.11407,1.112,1.11034,1.10848,1.1075,1.10632,1.10492,1.10372,1.10236,1.10208,1.10133,1.10097,1.10133,1.10181,1.10251,1.10345,1.10584,1.10633,1.10776,1.10913,1.11015,1.1106,1.11012,1.11112,1.10992,1.11072,1.112,1.11367,1.11555,1.11493,1.115,1.1154,1.11606,1.11736,1.1189,1.12028,1.12092,1.1214,1.12219,1.12245,1.1227,1.12223,1.12397,1.12463,1.12507,1.12629,1.12657,1.12775,1.12795,1.12799,1.12879,1.12904,1.12792,1.1262,1.12536,1.12437,1.12349,1.12333,1.12331,1.1219,1.11886,1.11821,1.11736,1.11536,1.11445,1.11369,1.11444,1.11402,1.11498,1.11534,1.11489,1.11546,1.11559,1.1157,1.11622,1.11571,1.11571,1.11675,1.11688,1.11775,1.11911,1.12109,1.12205,1.12233,1.12247,1.12248,1.12234,1.12208,1.12167,1.12113,1.12045,1.11963,1.11868,1.11759,L011022850110087
174.544,183.128,1.11056,1.1127,1.1146,1.11626,1.11769,1.11888,1.11983,1.12055,1.12103,1.12127,1.12128,1.12105,1.12032,1.11873,1.11677,1.11464,1.11328,1.11171,1.11046,1.11043,1.11038,1.11048,1.1105,1.11064,1.11152,1.11171,1.11175,1.11171,1.11284,1.1137,1.11349,1.11488,1.11372,1.1139,1.1137,1.11368,1.11269,1.11109,1.11169,1.11179,1.1119,1.11266,1.11471,1.11681,1.117,1.1172,1.11877,1.12033,1.12146,1.12223,1.12234,1.12242,1.1229,1.12267,1.1218,1.12083,1.1189,1.12023,1.12026,1.12058,1.12103,1.12137,1.12228,1.12178,1.12198,1.12413,1.12488,1.12442,1.12364,1.12391,1.12426,1.12358,1.12244,1.12163,1.11939,1.11653,1.11543,1.11358,1.11143,1.10969,1.10877,1.10976,1.10919,1.10944,1.10988,1.10997,1.11027,1.1109,1.11269,1.11466,1.11503,1.11685,1.11905,1.12063,1.12182,1.12358,1.12516,1.12527,1.12492,1.12422,1.12316,1.12175,1.11998,1.11786,1.11538,1.11255,1.10936,1.10583,1.10193,L011022850110087
183.128,191.754,1.10855,1.11152,1.11418,1.11653,1.11857,1.12031,1.12173,1.12284,1.12365,1.12415,1.12434,1.12422,1.12373,1.12235,1.1204,1.1178,1.116,1.11375,1.11157,1.11097,1.11105,1.11008,1.10972,1.10989,1.11008,1.11045,1.11143,1.11247,1.11434,1.11572,1.11674,1.11884,1.1188,1.11965,1.12005,1.12028,1.11973,1.11882,1.12007,1.12038,1.12107,1.12187,1.1235,1.12507,1.12544,1.12525,1.12661,1.12772,1.12836,1.12927,1.12924,1.12875,1.12889,1.12883,1.12753,1.12744,1.12571,1.12711,1.12715,1.12728,1.1271,1.12733,1.12826,1.12634,1.12614,1.12731,1.12727,1.12628,1.12569,1.12591,1.12601,1.12467,1.12374,1.12305,1.12137,1.11951,1.11971,1.11995,1.11831,1.11786,1.11721,1.11865,1.11853,1.11782,1.11671,1.11577,1.11468,1.11399,1.11472,1.11523,1.11504,1.11568,1.11742,1.11789,1.11831,1.11975,1.12089,1.12081,1.12029,1.11954,1.11855,1.11733,1.11587,1.11418,1.11225,1.11009,1.10769,1.10506,1.1022,L011022850110087
193.448,203.178,1.11597,1.11849,1.12073,1.1227,1.1244,1.12583,1.12698,1.12787,1.12849,1.12884,1.12891,1.12872,1.12874,1.12815,1.12629,1.12465,1.12333,1.1204,1.1182,1.11728,1.11685,1.11539,1.11489,1.11517,1.11527,1.11567,1.11664,1.11733,1.11982,1.12225,1.12325,1.12535,1.12568,1.12691,1.12666,1.1261,1.12534,1.12461,1.125,1.1261,1.1257,1.12579,1.12747,1.12831,1.1298,1.12997,1.13121,1.13192,1.13192,1.1333,1.13279,1.13174,1.1323,1.13177,1.12953,1.12897,1.1278,1.12875,1.12852,1.12858,1.12855,1.12935,1.13095,1.1305,1.13057,1.13322,1.13443,1.13416,1.13514,1.1349,1.1359,1.13501,1.13415,1.13393,1.13189,1.13007,1.12927,1.12783,1.12558,1.12462,1.1227,1.12203,1.12,1.11741,1.11511,1.11358,1.11181,1.11091,1.1109,1.11155,1.11109,1.11185,1.11397,1.11456,1.11542,1.11633,1.11753,1.11769,1.11732,1.11672,1.11589,1.11483,1.11354,1.11202,1.11027,1.10828,1.10607,1.10362,1.10094,L011022850110087
203.178,211.772,1.12894,1.1306,1.13207,1.13335,1.13443,1.13532,1.13601,1.13652,1.13682,1.13694,1.13686,1.13659,1.1366,1.13596,1.13458,1.133,1.13225,1.12952,1.12734,1.1263,1.12628,1.12612,1.12634,1.1271,1.12836,1.12896,1.13027,1.13109,1.13323,1.13387,1.13376,1.13441,1.13349,1.13287,1.13083,1.1299,1.12812,1.12657,1.1266,1.12709,1.12592,1.12525,1.12649,1.12751,1.12929,1.13011,1.13202,1.13392,1.1345,1.13557,1.13541,1.13459,1.13368,1.13312,1.13163,1.13075,1.12916,1.12977,1.12958,1.13026,1.12977,1.13077,1.13169,1.13091,1.13026,1.13317,1.13495,1.1347,1.13622,1.13694,1.13843,1.13821,1.13766,1.13727,1.13598,1.13473,1.13368,1.13363,1.13124,1.12969,1.12759,1.12715,1.12491,1.12201,1.11954,1.11815,1.11604,1.11548,1.11574,1.11785,1.11821,1.11888,1.12157,1.12313,1.12481,1.12662,1.1281,1.12821,1.12794,1.12736,1.12647,1.12527,1.12376,1.12195,1.11982,1.11739,1.11464,1.11159,1.10823,L011022850110087
213.208,222.93,1.13296,1.13536,1.13746,1.13926,1.14077,1.14198,1.1429,1.14351,1.14383,1.14386,1.14358,1.14301,1.14208,1.14062,1.1394,1.13734,1.13573,1.13222,1.12902,1.12687,1.12535,1.12345,1.12345,1.12383,1.12453,1.12529,1.12695,1.12849,1.13148,1.13357,1.13535,1.13777,1.13854,1.13961,1.1395,1.13992,1.13861,1.13784,1.13775,1.13752,1.13583,1.13455,1.134,1.13311,1.13226,1.13185,1.13182,1.13132,1.13083,1.13128,1.13203,1.13145,1.13128,1.13196,1.13218,1.13295,1.13322,1.13551,1.13703,1.13905,1.14021,1.14252,1.14412,1.14464,1.14518,1.14715,1.14843,1.14778,1.14848,1.14839,1.14745,1.14627,1.14556,1.14467,1.14314,1.14067,1.13875,1.13782,1.1344,1.13235,1.12928,1.12797,1.12531,1.12247,1.12021,1.11872,1.11638,1.11604,1.1164,1.11735,1.1179,1.11838,1.12068,1.12207,1.12351,1.12588,1.12739,1.12871,1.12931,1.12975,1.13002,1.13012,1.13005,1.12981,1.1294,1.12883,1.12808,1.12717,1.12608,L011022850110087
222.93,231.512,1.14014,1.14177,1.14313,1.14424,1.14509,1.14568,1.14602,1.14609,1.14591,1.14547,1.14477,1.14381,1.14219,1.13981,1.13809,1.13555,1.13396,1.13102,1.12815,1.12617,1.12471,1.1235,1.12421,1.1245,1.12505,1.12449,1.12548,1.12624,1.12805,1.12915,1.13031,1.13249,1.13368,1.13534,1.13606,1.13685,1.13661,1.13646,1.13747,1.13802,1.13707,1.13657,1.13627,1.13583,1.13498,1.13419,1.13263,1.13131,1.12955,1.12844,1.12893,1.12763,1.12658,1.12603,1.12663,1.12693,1.12755,1.12989,1.13197,1.13499,1.13786,1.14115,1.14402,1.14646,1.14865,1.15214,1.15436,1.1545,1.15554,1.15557,1.15414,1.15366,1.15245,1.15124,1.14932,1.14668,1.14391,1.1412,1.13711,1.13295,1.12929,1.12673,1.12323,1.12042,1.11865,1.11721,1.11508,1.115,1.11554,1.11614,1.11659,1.11701,1.11909,1.12001,1.12114,1.12394,1.1256,1.12699,1.12745,1.1277,1.12775,1.12759,1.12722,1.12665,1.12586,1.12488,1.12368,1.12228,1.12068,L011022850110087
232.974,242.696,1.13908,1.1403,1.14127,1.142,1.14248,1.14272,1.14273,1.14249,1.142,1.14128,1.14031,1.1391,1.13688,1.1336,1.13147,1.12877,1.12661,1.12349,1.12043,1.1188,1.11648,1.11635,1.11688,1.11721,1.11752,1.11739,1.11829,1.11973,1.12157,1.12241,1.12422,1.12615,1.12738,1.12901,1.13081,1.13265,1.13266,1.13303,1.13473,1.13505,1.13441,1.13402,1.13322,1.13248,1.13108,1.13083,1.12807,1.12707,1.12566,1.12407,1.12475,1.12458,1.12383,1.12365,1.12506,1.1257,1.12607,1.12827,1.1303,1.13375,1.13612,1.13943,1.14126,1.1423,1.14385,1.14577,1.14674,1.14644,1.14643,1.14592,1.14312,1.14227,1.14049,1.13925,1.13771,1.13583,1.13387,1.13189,1.12887,1.12565,1.12308,1.1219,1.12094,1.12068,1.12023,1.11983,1.11845,1.11906,1.12028,1.12119,1.12206,1.12233,1.12353,1.12418,1.12474,1.12679,1.12775,1.12874,1.12898,1.12903,1.12888,1.12854,1.12801,1.12729,1.12638,1.12527,1.12397,1.12248,1.1208,L011022850110087
